User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
35653,female,23,F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_690_days,9.6.2015,0,00:12,0,0,0,,unknown_risk
35654,female,"37,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_690_days,9.6.2015,0,00:00,0,0,0,,unknown_risk
35655,female,"22,8",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_503_days,9.6.2015,0,00:00,0,0,0,36159,unknown_risk
35656,male,"26,5",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_22_days,9.6.2015,0,00:00,0,0,0,,unknown_risk
35659,male,41,H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_46_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
3566,male,"28,8",E,Non_Verified,Heterosexual,Submisive,Women,15,before_952_days,18.9.2011,0,00:00,0,0,0,,unknown_risk
35660,female,28,L,Verified,bicurious,Switch,Men_and_Women,242,before_200_days,10.6.2015,7,05:28,0,0,28,"2,852,686,963,563,440,000,000",unknown_risk
35661,female,"21,2",N,Non_Verified,bicurious,Submisive,Nobody,0,before_689_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
35662,male,"35,1",J,Non_Verified,bicurious,Dominant,Nobody,0,before_689_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
35665,male,"42,2",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_685_days,10.6.2015,0,00:00,1,0,0,,unknown_risk
35669,female,"27,3",A,Non_Verified,bicurious,Submisive,Nobody,0,before_689_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
3567,male,49,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1676_days,18.9.2011,0,00:00,0,0,0,,unknown_risk
35670,male,"48,5",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_688_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
35672,male,"34,5",A kraj,Non_Verified,Heterosexual,Switch,Nobody,0,before_689_days,10.6.2015,0,00:00,0,0,0,,unknown_risk
35673,male,"33,8",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_160_days,10.6.2015,0,00:00,1,0,0,,unknown_risk
35677,female,"27,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_688_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
35678,male,"20,8",A,Non_Verified,Heterosexual,Switch,Nobody,15,before_191_days,11.6.2015,0,00:01,0,0,0,,unknown_risk
3568,male,"21,2",A,Non_Verified,bisexual,Submisive,Nobody,15,before_456_days,18.9.2011,0,00:00,0,0,0,,unknown_risk
35681,male,"39,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_688_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
35682,female,"29,7",B,Non_Verified,Heterosexual,Submisive,Nobody,153,before_1_days,11.6.2015,227,21:20,0,0,0,"36,316,442,381,785,400,000,000,000,000",unknown_risk
35683,male,"43,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_600_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
35684,female,"19,9",B,Non_Verified,Heterosexual,Dominant,Men,0,before_309_days,11.6.2015,0,04:04,0,0,0,2460,unknown_risk
35685,male,"31,8",J,Non_Verified,Homosexual,Submisive,Men,15,before_146_days,11.6.2015,0,00:06,1,0,0,,unknown_risk
35687,female,"21,1",A,Verified,bicurious,Submisive,Men,50,before_513_days,11.6.2015,0,00:00,1,0,0,,unknown_risk
35688,male,"25,5",H,Non_Verified,Homosexual,Switch,Nobody,0,before_688_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
35689,male,"27,2",A,Non_Verified,bicurious,Submisive,Nobody,15,before_406_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
3569,male,"47,4",A,Non_Verified,Heterosexual,Dominant,Nobody,2,before_200_days,19.9.2011,2,00:00,0,0,0,,unknown_risk
35690,male,"39,2",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,11.6.2015,1,31:06:00,0,3,3,"203,328,560",unknown_risk
35691,male,"33,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_688_days,11.6.2015,0,00:00,0,0,0,,unknown_risk
35692,male,44,O,Non_Verified,bicurious,Submisive,Women,0,before_263_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35693,female,"20,8",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_687_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35694,male,"45,1",A,Non_Verified,Heterosexual,Submisive,Women,0,before_12_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35697,female,41,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_679_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35698,male,"42,6",L,Non_Verified,Heterosexual,Dominant,Women,0,before_18_days,12.6.2015,0,00:00,1,0,0,,unknown_risk
35699,male,"28,3",B,Non_Verified,Heterosexual,Dominant,Women,1,before_3_days,12.6.2015,4,00:00,1,0,0,39977,unknown_risk
3570,male,"38,2",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_532_days,19.9.2011,0,00:54,1,0,0,20261,unknown_risk
35700,male,"31,8",A,Non_Verified,Heterosexual,Dominant,Women,0,before_630_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35701,male,"40,8",A,Non_Verified,Heterosexual,Dominant,Women,0,before_327_days,12.6.2015,0,00:04,1,0,0,,unknown_risk
35703,male,"35,5",B,Non_Verified,Heterosexual,Switch,,0,before_1_days,12.6.2015,0,00:03,1,0,0,,unknown_risk
35704,male,"42,9",C,Non_Verified,Homosexual,Submisive,Nobody,0,before_549_days,12.6.2015,0,00:00,0,0,0,,unknown_risk
35705,female,38,M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_652_days,12.6.2015,0,00:00,0,0,0,12732,unknown_risk
35706,male,"20,4",A,Non_Verified,bicurious,Submisive,Nobody,15,before_471_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35709,female,38,A,Non_Verified,Heterosexual,Switch,Men,0,before_494_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35711,male,"49,1",O,Non_Verified,Heterosexual,Submisive,Nobody,0,before_686_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35712,male,"35,2",O,Non_Verified,Homosexual,Submisive,Men,15,before_67_days,13.6.2015,0,00:00,1,0,0,,unknown_risk
35713,male,"28,6",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_352_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35715,male,"29,8",A,Non_Verified,bicurious,Submisive,Women,0,before_653_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35716,male,"29,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_686_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35718,male,"39,6",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_564_days,13.6.2015,0,00:00,1,0,0,,unknown_risk
3572,male,38,K,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_675_days,19.9.2011,0,00:00,1,0,0,,unknown_risk
35720,male,28,B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_686_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35722,male,31,A,Non_Verified,bicurious,Submisive,Nobody,0,before_686_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35723,male,"21,5",J,Non_Verified,Heterosexual,Switch,Nobody,0,before_45_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35724,male,"36,7",B,Non_Verified,bicurious,Switch,Nobody,0,before_686_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35725,male,"20,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,13.6.2015,0,00:00,0,0,0,,unknown_risk
35727,male,"31,3",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_685_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35728,female,"22,6",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_685_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35729,female,"24,7",M,Non_Verified,bicurious,Submisive,Men,0,before_661_days,14.6.2015,0,00:00,0,0,0,35994,unknown_risk
35730,male,"23,2",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_685_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35731,male,"20,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_655_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35732,male,"37,5",A,Verified,Heterosexual,Dominant,Women,37,before_5_days,14.6.2015,11,01:25,0,1,5,24377,unknown_risk
35735,male,39,F,Non_Verified,Heterosexual,Switch,Nobody,0,before_685_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35738,male,"46,7",O,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,14.6.2015,0,00:05,0,0,0,,unknown_risk
35739,female,"22,8",B,Non_Verified,Heterosexual,Submisive,Men,17,before_470_days,14.6.2015,3,00:00,0,0,3,"3,774,436,316,168,400,000,000,000",unknown_risk
3574,male,"24,8",N,Non_Verified,Homosexual,Submisive,Nobody,30,before_1879_days,20.9.2011,0,00:00,0,0,0,,unknown_risk
35740,male,"38,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_4_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35741,male,"36,8",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_395_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35744,female,"41,4",A,Non_Verified,Heterosexual,Submisive,Men,0,before_611_days,14.6.2015,0,00:00,0,0,0,,unknown_risk
35748,male,"41,7",H,Non_Verified,bisexual,Submisive,Nobody,0,before_678_days,15.6.2015,0,00:00,0,0,0,,unknown_risk
3575,male,"50,6",L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1345_days,20.9.2011,0,00:00,0,0,0,,unknown_risk
35750,male,"35,4",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_684_days,15.6.2015,0,00:00,0,0,0,,unknown_risk
35755,female,"30,3",A,Non_Verified,bicurious,Dominant,Nobody,0,before_684_days,15.6.2015,0,00:00,0,0,0,,unknown_risk
35756,female,"27,1",K,Non_Verified,bicurious,Submisive,Nobody,a,before_684_days,15.6.2015,0,00:00,0,0,0,,unknown_risk
3576,male,"37,7",O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_459_days,20.9.2011,0,00:01,1,0,0,,unknown_risk
35760,female,"21,8",G,Non_Verified,Heterosexual,Submisive,Men,0,before_553_days,15.6.2015,0,00:00,0,0,0,,unknown_risk
35762,male,"41,2",B,Non_Verified,Heterosexual,Dominant,,0,before_37_days,15.6.2015,0,00:10,0,0,0,,unknown_risk
35763,male,37,B,Non_Verified,Heterosexual,Switch,Nobody,0,before_681_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35766,female,"41,9",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_204_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35768,male,"46,2",B,Non_Verified,Homosexual,Submisive,Women,15,before_674_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35770,male,"24,6",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1_days,16.6.2015,0,00:07,0,0,0,,unknown_risk
35772,male,"35,9",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_621_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35775,male,"38,7",A,Non_Verified,bisexual,Dominant,Nobody,0,before_683_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
3578,male,35,B,Non_Verified,Heterosexual,Switch,Nobody,0,before_2048_days,20.9.2011,0,00:00,0,0,0,,unknown_risk
35782,male,21,L,Non_Verified,bisexual,Submisive,Nobody,0,before_683_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35783,male,"23,9",K,Non_Verified,bicurious,Switch,Nobody,0,before_683_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35784,male,"44,8",A,Non_Verified,Heterosexual,Switch,Nobody,40,before_10_days,16.6.2015,0,00:00,0,0,5,14278,unknown_risk
35785,male,"46,7",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_543_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35786,male,"41,7",A,Non_Verified,Heterosexual,Dominant,Women,0,before_683_days,16.6.2015,0,00:00,0,0,0,,unknown_risk
35787,male,"32,7",L,Non_Verified,bicurious,Submisive,Nobody_but_maybe,15,before_296_days,16.6.2015,0,01:20,0,0,0,,unknown_risk
35788,female,"38,3",D,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,5,before_675_days,17.6.2015,0,01:32,0,0,1,,unknown_risk
3579,male,"26,1",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2042_days,20.9.2011,0,00:00,0,0,0,,unknown_risk
35790,male,61,B,Non_Verified,bisexual,Switch,Nobody,0,before_682_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35793,male,"38,9",G,Non_Verified,bisexual,Dominant,Nobody,0,before_682_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35794,male,"33,4",A,Non_Verified,bicurious,Submisive,Nobody,0,before_682_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35795,male,29,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_682_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35796,male,"24,5",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_682_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35797,male,"37,8",A,Non_Verified,bicurious,Switch,Nobody,0,before_679_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
35799,male,"38,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_647_days,17.6.2015,0,00:00,0,0,0,,unknown_risk
358,male,"34,7",A,Non_Verified,Heterosexual,Dominant,Women,50,before_9_days,1.1.2010,0,00:22,0,1,10,"3,154,041,118,467,160,000,000,000",unknown_risk
3580,male,"28,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1968_days,20.9.2011,0,00:00,0,0,0,,unknown_risk
35800,female,"23,8",A,Non_Verified,bicurious,Switch,Nobody,10,before_3_days,17.6.2015,1,00:00,0,0,2,"3,669,538,166,292,820,000,000,000,000,000,000,000,000",unknown_risk
35804,male,"26,6",H,Non_Verified,bicurious,Submisive,Nobody,15,before_458_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35807,male,"44,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_679_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35809,male,"42,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_681_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
3581,male,"38,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1571_days,21.9.2011,0,00:00,0,0,0,,unknown_risk
35811,male,"34,5",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_19_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35814,female,"20,3",O,Non_Verified,bisexual,Switch,Nobody,0,before_240_days,18.6.2015,1,00:00,0,0,0,,unknown_risk
35815,male,"30,6",J,Non_Verified,Heterosexual,Switch,Nobody,0,before_678_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35816,male,"36,9",A,Non_Verified,Heterosexual,Dominant,Women,75,before_1_days,18.6.2015,0,00:25,0,0,0,,unknown_risk
35817,female,"23,1",G,Non_Verified,bisexual,Switch,Nobody,25,before_210_days,18.6.2015,2,00:33,1,0,0,33961,unknown_risk
3582,male,"31,6",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2047_days,21.9.2011,0,00:00,1,0,0,,unknown_risk
35820,male,23,M,Non_Verified,Heterosexual,Switch,Nobody,0,before_681_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35821,male,"27,6",G,Non_Verified,Heterosexual,Dominant,Nobody,1,before_228_days,18.6.2015,1,00:00,0,0,0,,unknown_risk
35822,female,"21,3",B,Non_Verified,Heterosexual,Submisive,Nobody,30,before_10_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35823,male,"31,2",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_681_days,18.6.2015,0,00:00,0,0,0,,unknown_risk
35824,male,"26,9",A,Non_Verified,Heterosexual,Dominant,Nobody,5,before_1_days,19.6.2015,0,00:00,0,0,1,,unknown_risk
35825,male,52,A,Non_Verified,Heterosexual,Dominant,Women,15,before_65_days,19.6.2015,0,00:00,0,0,0,,unknown_risk
35826,male,"30,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_10_days,19.6.2015,0,00:00,0,0,0,,unknown_risk
35827,male,23,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_640_days,19.6.2015,0,00:00,0,1,0,"2,936,222,639,320,320,000",unknown_risk
35828,male,"39,6",K,Non_Verified,Heterosexual,Dominant,,0,before_1_days,19.6.2015,0,00:07,4,0,0,,unknown_risk
3583,male,"26,2",S,Non_Verified,Heterosexual,Submisive,Nobody,15,before_2047_days,21.9.2011,0,00:00,0,0,0,,unknown_risk
35830,female,"42,5",H,Non_Verified,bisexual,Submisive,Women,0,before_36_days,19.6.2015,0,00:25,0,0,0,,unknown_risk
35831,male,28,A,Non_Verified,Heterosexual,Dominant,Women,0,before_666_days,19.6.2015,0,00:00,0,0,0,,unknown_risk
35838,female,"26,4",K,Non_Verified,Homosexual,Dominant,Women,15,before_5_days,19.6.2015,0,00:06,0,0,0,,unknown_risk
35839,male,"27,2",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_346_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35842,male,"19,3",B,Non_Verified,Heterosexual,Submisive,Women,15,before_7_days,20.6.2015,0,00:12,0,0,0,,unknown_risk
35843,male,"37,4",A,Non_Verified,bisexual,Submisive,Nobody_but_maybe,0,before_200_days,20.6.2015,0,01:53,0,0,0,,unknown_risk
35844,male,"38,5",A,Non_Verified,Homosexual,Dominant,Men,15,before_391_days,20.6.2015,0,00:00,0,0,0,36887,unknown_risk
35845,female,"30,4",C,Non_Verified,Heterosexual,Submisive,Men,0,before_571_days,20.6.2015,0,00:00,0,0,0,"352,526,163",unknown_risk
35846,female,"28,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_643_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35848,male,41,A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_479_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
3585,male,"23,6",E,Non_Verified,Heterosexual,Switch,Nobody,47,before_9_days,21.9.2011,20,02:38,0,0,0,"13,926,369,846,904,800,000,000,000",unknown_risk
35850,male,"20,3",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_679_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35853,male,"37,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_679_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35854,male,"51,2",B,Non_Verified,Heterosexual,Switch,Women,30,before_1_days,20.6.2015,0,00:29,0,0,0,7334,unknown_risk
35855,female,"26,2",A,Non_Verified,bicurious,Switch,Nobody,0,before_645_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35856,female,"31,7",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_550_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35857,male,"28,5",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_679_days,20.6.2015,0,00:00,0,0,0,,unknown_risk
35859,female,"41,6",A,Non_Verified,bicurious,Submisive,Nobody,0,before_613_days,20.6.2015,0,00:09,0,0,0,,unknown_risk
35860,male,"24,3",O,Non_Verified,Heterosexual,Switch,Women,0,before_321_days,20.6.2015,0,00:01,0,0,0,,unknown_risk
35864,male,"31,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_678_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35865,male,"35,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_577_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35866,male,"29,9",A,Non_Verified,bicurious,Dominant,Nobody,0,before_117_days,21.6.2015,0,00:00,0,1,0,,unknown_risk
35867,male,"33,9",D,Non_Verified,Heterosexual,Dominant,Nobody,0,before_201_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35868,male,"47,3",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_611_days,21.6.2015,0,00:00,1,0,0,,unknown_risk
3587,male,"34,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1690_days,22.9.2011,0,00:00,0,0,0,,unknown_risk
35873,male,"52,2",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_385_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35874,female,"24,7",A,Non_Verified,bicurious,Switch,Nobody,0,before_678_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35875,male,42,D,Non_Verified,Heterosexual,Submisive,Nobody,15,before_3_days,21.6.2015,0,00:00,1,0,0,,unknown_risk
35876,male,"34,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_5_days,21.6.2015,0,17:35,1,0,0,,unknown_risk
35879,male,"24,2",M,Non_Verified,bisexual,Dominant,Nobody,0,before_48_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
3588,male,"37,4",H,Non_Verified,Heterosexual,Dominant,Women,5,before_1611_days,22.9.2011,0,00:00,1,0,1,,unknown_risk
35880,male,"36,7",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_677_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35881,female,"26,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_608_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35883,male,"32,3",C,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_39_days,21.6.2015,0,00:00,2,0,0,,unknown_risk
35885,male,"27,2",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_678_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35887,male,"48,5",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_678_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
3589,male,"44,7",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2046_days,22.9.2011,0,00:00,0,0,0,,unknown_risk
35890,male,"47,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_622_days,21.6.2015,0,00:29,0,0,0,,unknown_risk
35891,male,"39,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_46_days,21.6.2015,0,00:00,0,0,0,35105,unknown_risk
35892,male,"32,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_627_days,21.6.2015,0,00:00,0,0,0,,unknown_risk
35896,male,"29,9",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_677_days,22.6.2015,0,00:00,0,0,0,,unknown_risk
35897,male,"37,5",L,Non_Verified,bisexual,Dominant,Nobody,0,before_677_days,22.6.2015,0,00:00,0,0,0,,unknown_risk
35898,male,"27,7",B,Non_Verified,Homosexual,Switch,Nobody,0,before_668_days,22.6.2015,0,00:00,0,0,0,,unknown_risk
35899,female,46,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_662_days,22.6.2015,0,00:00,0,0,0,,unknown_risk
3590,male,"39,2",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2045_days,22.9.2011,0,00:00,0,0,0,,unknown_risk
35902,female,49,C,Non_Verified,Heterosexual,Submisive,Men,0,before_529_days,22.6.2015,0,00:00,0,0,0,"221,377,636",unknown_risk
35903,female,"29,7",B,Non_Verified,bicurious,Dominant,Nobody,0,before_241_days,22.6.2015,0,00:59,0,0,0,,unknown_risk
35904,male,"52,3",B,Non_Verified,bisexual,Dominant,Men,15,before_4_days,22.6.2015,0,00:00,0,0,0,,unknown_risk
35907,male,"31,6",A,Non_Verified,Heterosexual,Dominant,Women,0,before_675_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35909,female,"22,6",G,Non_Verified,bisexual,Switch,Nobody,5,before_76_days,23.6.2015,0,06:50,0,0,1,"1,145,929,058",unknown_risk
3591,male,"35,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,22.9.2011,0,00:02,0,0,0,,unknown_risk
35911,male,"23,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_82_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35913,female,47,G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_409_days,23.6.2015,0,00:28,0,0,0,,unknown_risk
35914,female,"21,5",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_676_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35915,male,"25,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_676_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35916,male,"29,9",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_666_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35917,male,"27,1",A,Non_Verified,Heterosexual,Submisive,Women,15,before_351_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35919,female,"29,7",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_535_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
3592,male,"48,7",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2046_days,22.9.2011,0,00:00,0,0,0,,unknown_risk
35920,male,"43,8",J,Non_Verified,Heterosexual,Submisive,Women,15,before_15_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35921,male,"41,1",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_652_days,23.6.2015,0,00:00,0,0,0,,unknown_risk
35923,female,"37,2",L,Non_Verified,bisexual,Switch,Men_and_Women,15,before_560_days,23.6.2015,0,00:44,1,0,0,,unknown_risk
35926,male,"43,2",L,Non_Verified,Heterosexual,Dominant,Women,5,before_656_days,23.6.2015,0,00:07,0,0,1,,unknown_risk
35927,female,"22,1",A,Non_Verified,bicurious,Switch,Nobody,0,before_550_days,24.6.2015,0,00:00,0,0,0,,unknown_risk
